'sample #','MLII','V1'
8122,842,908
8123,842,907
8124,838,907
8125,841,907
8126,841,907
8127,840,910
8128,842,910
8129,842,912
8130,842,913
8131,843,914
8132,843,912
8133,842,912
8134,843,909
8135,842,908
8136,839,908
8137,840,907
8138,839,907
8139,844,912
8140,847,914
8141,853,917
8142,864,918
8143,876,914
8144,891,913
8145,910,908
8146,931,902
8147,955,896
8148,978,892
8149,997,888
8150,1005,887
8151,1002,886
8152,988,885
8153,964,887
8154,942,885
8155,917,887
8156,890,887
8157,859,890
8158,824,897
8159,802,910
8160,786,928
8161,787,950
8162,792,973
8163,797,990
8164,798,991
8165,799,981
8166,801,965
8167,806,943
8168,809,928
8169,814,919
8170,818,911
8171,822,909
8172,822,907
8173,822,907
8174,824,907
8175,825,907
8176,824,909
8177,825,910
8178,824,912
8179,823,912
8180,825,909
8181,822,908
8182,819,906
8183,817,904
8184,817,905
8185,822,904
8186,820,907
8187,820,908
8188,819,910
8189,819,909
8190,820,911
8191,824,912
8192,824,909
8193,823,906
8194,820,908
8195,821,906
8196,819,903
8197,818,905
8198,816,905
8199,816,906
8200,815,907
8201,819,908
8202,818,910
8203,820,910
8204,821,905
8205,819,905
8206,817,903
8207,815,902
8208,813,901
8209,813,901
8210,810,902
8211,811,905
8212,814,905
8213,812,906
8214,815,907
8215,814,908
8216,813,906
8217,811,906
8218,809,903
8219,807,905
8220,805,901
8221,805,902
8222,804,901
8223,805,903
8224,801,903
8225,803,906
8226,805,906
8227,806,906
8228,807,905
8229,804,904
8230,802,901
8231,802,899
8232,802,898
8233,799,896
8234,802,898
8235,801,897
8236,801,900
8237,803,901
8238,805,901
8239,804,901
8240,803,901
8241,804,898
8242,804,896
8243,806,896
8244,806,896
8245,804,894
8246,806,894
8247,809,897
8248,811,897
8249,815,899
8250,817,898
8251,818,900
8252,820,899
8253,822,899
8254,823,895
8255,828,896
8256,829,895
8257,835,895
8258,839,893
8259,843,894
8260,851,896
8261,856,897
8262,861,898
8263,862,897
8264,864,898
8265,865,897
8266,869,897
8267,870,897
8268,870,895
8269,871,896
8270,874,900
8271,873,900
8272,875,905
8273,876,905
8274,877,909
8275,876,906
8276,875,907
8277,876,908
8278,875,907
8279,870,909
8280,870,908
8281,867,905
8282,867,907
8283,865,911
8284,866,911
8285,869,913
8286,869,913
8287,871,914
8288,870,913
8289,868,913
8290,865,909
8291,865,910
8292,863,907
8293,863,908
8294,862,909
8295,863,909
8296,863,910
8297,864,911
8298,862,914
8299,866,911
8300,864,912
8301,863,909
8302,861,907
8303,861,906
8304,859,904
8305,861,906
8306,859,906
8307,859,906
8308,861,907
8309,860,910
8310,862,910
8311,862,910
8312,861,909
8313,861,907
8314,859,907
8315,859,906
8316,857,902
8317,856,906
8318,859,904
8319,857,908
8320,858,909
8321,859,912
8322,861,914
8323,863,911
8324,862,911
8325,862,908
8326,862,906
8327,859,907
8328,860,905
8329,859,906
8330,859,904
8331,862,906
8332,863,906
8333,864,908
8334,868,911
8335,871,913
8336,871,911
8337,875,909
8338,876,909
8339,878,908
8340,878,911
8341,878,910
8342,878,909
8343,876,911
8344,877,912
8345,877,913
8346,879,914
8347,882,914
8348,885,913
8349,886,909
8350,885,908
8351,886,905
8352,883,902
8353,880,903
8354,876,903
8355,873,904
8356,869,906
8357,867,907
8358,868,909
8359,869,906
8360,871,906
8361,871,903
8362,867,898
8363,867,898
8364,859,896
8365,855,897
8366,854,899
8367,853,903
8368,853,910
8369,853,914
8370,851,916
8371,853,919
8372,852,917
8373,850,915
8374,850,911
8375,849,911
8376,846,909
8377,845,906
8378,845,909
8379,845,910
8380,846,913
8381,846,914
8382,851,917
8383,851,916
8384,853,913
8385,850,915
8386,850,911
8387,849,911
8388,849,910
8389,848,911
8390,850,911
8391,850,912
8392,850,915
8393,854,917
8394,854,916
8395,853,918
8396,854,918
8397,857,917
8398,865,916
8399,878,913
8400,899,909
8401,923,907
8402,955,900
8403,984,897
8404,1010,896
8405,1023,895
8406,1014,892
8407,991,890
8408,959,888
8409,923,884
8410,888,885
8411,852,887
8412,818,895
8413,796,907
8414,787,924
8415,788,946
8416,797,964
8417,803,975
8418,810,974
8419,816,963
8420,818,950
8421,820,935
8422,820,926
8423,820,918
8424,821,915
8425,823,910
8426,824,910
8427,826,910
8428,827,910
8429,830,916
8430,830,914
8431,830,915
8432,830,913
8433,829,912
8434,828,912
8435,827,911
8436,825,909
8437,824,911
8438,824,909
8439,826,910
8440,826,914
8441,824,916
8442,824,916
8443,826,915
8444,827,912
8445,823,913
8446,823,913
8447,822,911
8448,822,909
8449,820,910
8450,820,910
8451,822,912
8452,823,914
8453,824,911
8454,827,914
8455,826,914
8456,824,913
8457,821,913
8458,817,909
8459,816,908
8460,815,904
8461,817,907
8462,817,907
8463,816,907
8464,818,911
8465,818,908
8466,817,910
8467,818,909
8468,816,910
8469,817,910
8470,815,909
8471,813,905
8472,812,903
8473,812,905
8474,809,903
8475,807,908
8476,806,906
8477,806,906
8478,808,909
8479,807,907
8480,805,910
8481,805,907
8482,803,905
8483,800,905
8484,799,904
8485,797,903
8486,797,902
8487,800,905
8488,800,905
8489,803,906
8490,801,907
8491,804,907
8492,803,904
8493,805,902
8494,804,901
8495,804,900
8496,802,899
8497,800,899
8498,803,899
8499,802,903
8500,805,905
8501,809,904
8502,813,906
8503,815,905
8504,817,906
8505,820,905
8506,822,901
8507,824,901
8508,826,899
8509,830,896
8510,834,899
8511,839,900
8512,842,901
8513,848,903
8514,855,903
8515,858,905
8516,864,903
8517,867,903
8518,869,903
8519,869,901
8520,872,901
8521,872,899
8522,874,901
8523,876,903
8524,879,905
8525,879,908
8526,881,910
8527,878,911
8528,878,910
8529,878,910
8530,877,909
8531,875,907
8532,875,908
8533,874,907
8534,873,908
8535,874,909
8536,873,913
8537,875,914
8538,875,915
8539,876,914
8540,874,912
8541,873,914
8542,871,913
8543,869,911
8544,868,912
8545,868,910
8546,868,911
8547,866,913
8548,868,911
8549,867,914
8550,869,918
8551,870,917
8552,871,913
8553,868,913
8554,867,910
8555,865,907
8556,863,906
8557,863,905
8558,863,906
8559,864,910
8560,865,909
8561,866,912
8562,864,911
8563,863,913
8564,865,911
8565,864,910
8566,864,909
8567,861,908
8568,859,907
8569,862,908
8570,861,904
8571,862,907
8572,863,909
8573,864,911
8574,863,913
8575,864,912
8576,863,913
8577,864,912
8578,863,909
8579,864,908
8580,862,908
8581,860,906
8582,859,908
8583,863,910
8584,862,909
8585,866,909
8586,867,911
8587,870,913
8588,871,913
8589,871,911
8590,869,912
8591,870,909
8592,871,907
8593,873,911
8594,874,909
8595,878,913
8596,880,914
8597,882,914
8598,884,915
8599,885,917
8600,885,916
8601,885,915
8602,884,912
8603,883,911
8604,884,906
8605,887,909
8606,887,910
8607,887,911
8608,884,908
8609,885,909
8610,880,911
8611,877,907
8612,874,908
8613,871,907
8614,870,904
8615,869,905
8616,870,904
8617,869,901
8618,866,899
8619,863,902
8620,861,904
8621,859,906
8622,858,913
8623,856,916
8624,852,915
8625,851,915
8626,851,912
8627,849,913
8628,849,908
8629,849,906
8630,848,912
8631,849,910
8632,852,911
8633,853,915
8634,853,918
8635,853,915
8636,853,914
8637,849,913
8638,851,912
8639,850,912
8640,851,913
8641,850,912
8642,849,914
8643,851,911
8644,852,917
8645,854,919
8646,855,921
8647,857,921
8648,856,920
8649,860,919
8650,870,915
8651,880,915
8652,892,913
8653,912,911
8654,935,907
8655,964,905
8656,989,903
8657,1012,899
8658,1021,897
8659,1014,895
8660,992,894
8661,962,892
8662,933,885
8663,900,884
8664,867,887
8665,833,891
8666,804,903
8667,791,921
8668,789,944
8669,790,960
8670,798,975
8671,805,975
8672,811,963
8673,816,950
8674,818,936
8675,817,925
8676,819,918
8677,822,914
8678,825,916
8679,829,914
8680,831,916
8681,831,916
8682,835,915
8683,833,916
8684,832,913
8685,831,913
8686,832,911
8687,828,909
8688,826,909
8689,827,909
8690,829,907
8691,829,908
8692,829,911
8693,831,912
8694,831,914
8695,833,914
8696,831,911
8697,830,912
8698,831,913
8699,827,913
8700,828,913
8701,822,911
8702,824,913
8703,825,911
8704,826,913
8705,826,916
8706,826,918
8707,827,916
8708,825,913
8709,822,915
8710,824,911
8711,819,910
8712,821,909
8713,818,908
8714,817,909
8715,817,910
8716,816,911
8717,816,911
8718,817,913
8719,821,912
8720,819,913
8721,815,911
8722,813,909
8723,810,908
8724,810,906
8725,808,906
8726,807,907
8727,808,909
8728,808,910
8729,809,911
8730,810,911
8731,811,911
8732,810,908
8733,808,909
8734,805,909
8735,804,908
8736,803,907
8737,802,906
8738,802,906
8739,802,907
8740,806,907
8741,806,907
8742,808,911
8743,809,907
8744,805,910
8745,808,908
8746,808,906
8747,805,905
8748,807,902
8749,807,903
8750,808,903
8751,809,904
8752,812,911
8753,816,908
8754,819,910
8755,825,907
8756,826,908
8757,828,906
8758,832,906
8759,837,903
8760,839,903
8761,843,900
8762,847,901
8763,851,904
8764,859,905
8765,865,904
8766,870,906
8767,871,910
8768,874,908
8769,876,908
8770,879,908
8771,880,908
8772,878,907
8773,878,907
8774,877,907
8775,876,911
8776,879,912
8777,880,912
8778,879,915
8779,883,917
8780,880,917
8781,881,915
8782,876,914
8783,874,914
8784,871,913
8785,870,910
8786,870,911
8787,870,912
8788,871,915
8789,873,920
8790,872,916
8791,873,917
8792,872,917
8793,871,916
8794,870,915
8795,866,913
8796,867,913
8797,867,912
8798,866,915
8799,866,916
8800,866,914
8801,868,918
8802,871,918
8803,871,917
8804,870,917
8805,869,914
8806,866,914
8807,866,912
8808,864,909
8809,859,911
8810,859,910
8811,860,911
8812,860,912
8813,861,913
8814,865,915
8815,866,915
8816,866,915
8817,866,913
8818,862,911
8819,865,909
8820,862,910
8821,861,908
8822,862,909
8823,862,912
8824,861,912
8825,864,914
8826,865,914
8827,868,915
8828,866,913
8829,868,914
8830,866,911
8831,866,911
8832,867,909
8833,866,908
8834,863,912
8835,864,911
8836,866,913
8837,870,916
8838,872,917
8839,875,916
8840,877,915
8841,879,915
8842,880,912
8843,877,913
8844,879,911
8845,881,908
8846,880,913
8847,880,911
8848,883,913
8849,883,914
8850,887,916
8851,889,917
8852,889,916
8853,889,914
8854,891,912
8855,889,912
8856,886,907
8857,882,906
8858,877,906
8859,876,908
8860,876,909
8861,871,909
8862,873,911
8863,874,911
8864,875,911
8865,874,907
8866,873,905
8867,871,903
8868,865,904
8869,861,906
8870,856,908
8871,857,912
8872,855,916
8873,856,918
8874,855,922
8875,855,918
8876,855,918
8877,852,918
8878,854,914
8879,852,913
8880,852,912
8881,850,909
8882,849,912
8883,850,914
8884,853,916
8885,853,917
8886,857,917
8887,860,918
8888,858,917
8889,856,917
8890,854,918
8891,853,914
8892,852,913
8893,854,912
8894,850,913
8895,852,916
8896,852,919
8897,857,921
8898,860,924
8899,864,925
8900,868,923
8901,878,920
8902,889,918
8903,910,914
8904,930,910
8905,956,902
8906,981,897
8907,1000,895
8908,1014,893
8909,1007,891
8910,988,889
8911,958,887
8912,926,883
8913,893,885
8914,859,888
8915,822,894
8916,797,902
8917,785,920
8918,786,941
8919,792,963
8920,797,971
8921,804,974
8922,806,969
8923,813,955
8924,817,940
8925,820,931
8926,823,924
8927,822,920
8928,827,915
8929,828,912
8930,831,914
8931,832,914
8932,834,914
8933,836,915
8934,836,918
8935,834,918
8936,836,916
8937,835,917
8938,835,914
8939,832,914
8940,832,909
8941,833,911
8942,833,910
8943,834,910
8944,831,910
8945,834,913
8946,834,917
8947,838,914
8948,837,916
8949,833,917
8950,833,913
8951,830,912
8952,829,912
8953,829,910
8954,828,911
8955,829,911
8956,829,912
8957,826,915
8958,829,914
8959,829,917
8960,829,916
8961,829,916
8962,828,912
8963,827,912
8964,827,910
8965,824,910
8966,821,909
8967,824,912
8968,825,909
8969,825,912
8970,824,915
8971,824,912
8972,823,911
8973,824,911
8974,823,909
8975,819,907
8976,818,907
8977,816,905
8978,816,906
8979,814,907
8980,815,909
8981,815,910
8982,815,911
8983,816,911
8984,816,911
8985,814,908
8986,813,908
8987,811,906
8988,810,904
8989,809,905
8990,809,906
8991,811,906
8992,809,908
8993,808,909
8994,811,909
8995,811,911
8996,811,909
8997,811,908
8998,811,905
8999,812,903
9000,811,905
9001,812,902
9002,811,902
9003,811,905
9004,816,902
9005,820,903
9006,821,904
9007,825,905
9008,825,906
9009,828,904
9010,828,903
9011,829,903
9012,832,899
9013,834,899
9014,837,899
9015,842,900
9016,847,903
9017,850,904
9018,856,906
9019,861,905
9020,865,904
9021,868,901
9022,869,899
9023,871,901
9024,874,899
9025,874,901
9026,873,900
9027,878,900
9028,880,905
9029,883,907
9030,883,908
9031,887,913
9032,885,909
9033,884,913
9034,883,912
9035,882,909
9036,880,906
9037,880,905
9038,879,909
9039,878,908
9040,880,911
9041,881,912
9042,879,914
9043,878,917
9044,880,913
9045,879,914
9046,877,909
9047,875,909
9048,875,910
9049,874,910
9050,872,909
9051,871,909
9052,870,910
9053,872,914
9054,874,915
9055,873,916
9056,872,916
9057,872,916
9058,869,914
9059,869,910
9060,869,912
9061,866,909
9062,867,912
9063,866,914
9064,867,913
9065,868,914
9066,870,914
9067,869,916
9068,873,914
9069,872,914
9070,870,911
9071,868,909
9072,868,909
9073,868,906
9074,867,907
9075,869,909
9076,866,911
9077,869,913
9078,869,912
9079,871,913
9080,866,914
9081,868,913
9082,869,913
9083,869,911
9084,869,908
9085,866,907
9086,866,909
9087,865,908
9088,868,911
9089,870,913
9090,871,914
9091,873,915
9092,874,914
9093,875,915
9094,872,915
9095,871,912
9096,873,912
9097,872,911
9098,871,910
9099,876,912
9100,878,912
9101,883,913
9102,886,915
9103,887,916
9104,886,918
9105,888,916
9106,888,915
9107,888,913
9108,887,912
9109,886,910
9110,885,914
9111,886,911
9112,891,916
9113,895,914
9114,898,918
9115,898,916
9116,893,914
9117,889,912
9118,885,913
9119,882,909
9120,879,908
9121,875,907
9122,874,906
9123,874,907
9124,876,907
9125,876,908
9126,876,910
9127,876,909
9128,871,911
9129,869,910
9130,865,915
9131,860,916
9132,858,914
9133,856,913
9134,854,914
9135,855,915
9136,853,916
9137,854,916
9138,854,916
9139,857,917
9140,859,915
9141,857,915
9142,859,914
9143,855,912
9144,855,912
9145,854,910
9146,854,912
9147,854,912
9148,856,916
9149,856,918
9150,860,916
9151,859,920
9152,859,916
9153,861,915
9154,859,914
9155,859,916
9156,858,915
9157,858,915
9158,858,916
9159,865,918
9160,873,921
9161,885,922
9162,899,922
9163,921,918
9164,944,914
9165,969,908
9166,992,900
9167,1008,894
9168,1016,889
9169,1012,888
9170,995,886
9171,970,885
9172,945,884
9173,918,885
9174,888,886
9175,859,891
9176,826,899
9177,802,910
9178,792,927
9179,787,946
9180,793,962
9181,801,971
9182,804,971
9183,809,963
9184,813,952
9185,816,942
9186,822,932
9187,828,926
9188,831,924
9189,835,921
9190,837,920
9191,836,915
9192,837,913
9193,836,913
9194,835,912
9195,832,917
9196,832,916
9197,834,916
9198,836,916
9199,839,917
9200,838,917
9201,836,914
9202,833,915
9203,833,913
9204,831,913
9205,829,910
9206,831,912
9207,830,912
9208,832,913
9209,831,916
9210,832,918
9211,832,917
9212,831,918
9213,830,918
9214,831,915
9215,828,912
9216,828,912
9217,825,911
9218,826,912
9219,825,913
9220,825,913
9221,826,915
9222,827,917
9223,831,920
9224,827,917
9225,828,917
9226,825,916
9227,824,910
9228,822,909
9229,822,910
9230,821,909
9231,821,908
9232,819,912
9233,818,913
9234,818,913
9235,819,915
9236,820,913
9237,819,913
9238,818,908
9239,816,908
9240,814,910
9241,813,906
9242,811,906
9243,811,906
9244,811,908
9245,811,909
9246,813,909
9247,813,911
9248,813,909
9249,814,909
9250,812,909
9251,812,907
9252,811,905
9253,810,905
9254,809,904
9255,811,905
9256,811,906
9257,813,908
9258,812,909
9259,815,912
9260,816,908
9261,818,907
9262,817,906
9263,817,904
9264,818,899
9265,820,901
9266,820,901
9267,824,904
9268,826,905
9269,830,907
9270,835,908
9271,840,908
9272,844,907
9273,846,905
9274,850,905
9275,852,901
9276,855,899
9277,860,899
9278,862,901
9279,866,901
9280,870,904
9281,875,907
9282,880,906
9283,881,908
9284,882,909
9285,883,908
9286,883,907
9287,881,908
9288,880,906
9289,879,908
9290,877,907
9291,877,909
9292,879,910
9293,880,913
9294,881,916
9295,882,914
9296,880,915
9297,879,916
9298,876,913
9299,873,914
9300,871,912
9301,869,911
9302,867,908
9303,868,910
9304,871,914
9305,872,916
9306,874,919
9307,873,918
9308,872,916
9309,870,918
9310,869,915
9311,867,913
9312,866,911
9313,865,911
9314,865,910
9315,864,911
9316,863,914
9317,867,914
9318,863,919
9319,865,916
9320,868,917
9321,865,915
9322,866,913
9323,864,910
9324,861,907
9325,861,905
9326,860,907
9327,860,907
9328,860,908
9329,863,910
9330,862,913
9331,864,914
9332,865,913
9333,862,913
9334,863,909
9335,861,909
9336,861,909
9337,859,908
9338,857,908
9339,857,909
9340,857,911
9341,861,915
9342,862,914
9343,864,913
9344,864,914
9345,863,913
9346,860,914
9347,861,913
9348,857,909
9349,857,909
9350,859,910
9351,860,910
9352,864,912
9353,865,914
9354,867,914
9355,871,918
9356,872,914
9357,874,912
9358,875,911
9359,875,910
9360,874,910
9361,874,909
9362,875,910
9363,874,914
9364,878,914
9365,879,912
9366,881,914
9367,883,912
9368,886,916
9369,884,914
9370,882,913
9371,881,910
9372,880,908
9373,877,907
9374,874,907
9375,872,907
9376,867,908
9377,869,908
9378,871,912
9379,871,911
9380,871,911
9381,871,909
9382,867,906
9383,863,906
9384,858,904
9385,853,906
9386,851,909
9387,849,912
9388,848,915
9389,849,917
9390,849,918
9391,851,921
9392,850,916
9393,850,917
9394,845,914
9395,847,914
9396,842,912
9397,843,912
9398,841,914
9399,843,914
9400,846,915
9401,849,917
9402,852,917
9403,853,917
9404,852,916
9405,852,915
9406,851,916
9407,849,913
9408,845,912
9409,841,914
9410,844,914
9411,849,916
9412,848,919
9413,850,920
9414,853,923
9415,857,924
9416,864,924
9417,873,921
9418,889,918
9419,908,914
9420,934,908
9421,959,901
9422,985,898
9423,1001,895
9424,1006,893
9425,996,892
9426,974,893
9427,948,894
9428,919,895
9429,884,901
9430,848,907
9431,817,917
9432,796,930
9433,791,951
9434,796,973
9435,805,991
9436,807,1002
9437,807,996
9438,805,983
9439,807,965
9440,809,945
9441,813,930
9442,819,922
9443,824,919
9444,827,914
9445,829,913
9446,827,914
9447,830,916
9448,828,917
9449,826,918
9450,826,919
9451,829,919
9452,827,916
9453,828,915
9454,827,914
9455,827,913
9456,827,910
9457,825,912
9458,824,910
9459,824,911
9460,825,912
9461,823,914
9462,825,916
9463,824,916
9464,824,914
9465,823,912
9466,822,908
9467,821,908
9468,821,907
9469,821,906
9470,822,909
9471,823,908
9472,822,912
9473,821,914
9474,823,914
9475,825,914
9476,824,913
9477,824,912
9478,823,914
9479,822,909
9480,816,908
9481,814,906
9482,813,905
9483,811,909
9484,812,908
9485,813,908
9486,812,911
9487,812,908
9488,814,910
9489,813,908
9490,813,906
9491,811,905
9492,809,906
9493,808,903
9494,807,902
9495,807,904
9496,807,905
9497,806,904
9498,806,905
9499,808,905
9500,810,906
9501,808,903
9502,807,899
9503,805,898
9504,803,898
9505,802,896
9506,803,898
9507,803,898
9508,804,900
9509,807,900
9510,810,899
9511,811,900
9512,813,901
9513,813,899
9514,815,899
9515,811,895
9516,812,894
9517,814,892
9518,815,895
9519,817,894
9520,820,897
9521,822,896
9522,826,897
9523,831,900
9524,835,897
9525,840,896
9526,842,896
9527,845,895
9528,847,893
9529,849,894
9530,852,894
9531,854,897
9532,857,899
9533,863,898
9534,866,901
9535,869,904
9536,869,903
9537,870,903
9538,873,904
9539,874,904
9540,875,904
9541,872,905
9542,874,905
9543,874,908
9544,874,908
9545,875,910
9546,874,912
9547,875,915
9548,876,914
9549,874,914
9550,873,910
9551,871,910
9552,868,911
9553,867,909
9554,865,909
9555,864,912
9556,865,912
9557,864,912
9558,864,914
9559,864,919
9560,864,918
9561,861,919
9562,863,916
9563,862,913
9564,860,909
9565,858,908
9566,856,910
9567,856,911
9568,857,915
9569,860,915
9570,859,916
9571,859,917
9572,859,914
9573,857,913
9574,856,911
9575,854,907
9576,855,905
9577,854,906
9578,854,904
9579,857,906
9580,857,907
9581,856,908
9582,856,911
9583,856,916
9584,852,912
9585,853,912
9586,852,911
9587,850,911
9588,850,908
9589,849,906
9590,848,906
9591,850,906
9592,851,906
9593,853,911
9594,853,909
9595,855,913
9596,856,911
9597,857,910
9598,854,911
9599,853,909
9600,853,908
9601,851,907
9602,853,907
9603,854,908
9604,853,908
9605,852,911
9606,856,911
9607,857,913
9608,860,914
9609,861,910
9610,859,907
9611,861,906
9612,862,905
9613,861,905
9614,862,907
9615,865,907
9616,866,909
9617,868,910
9618,869,912
9619,873,914
9620,873,913
9621,875,912
9622,877,911
9623,877,909
9624,873,909
9625,875,908
9626,871,906
9627,864,908
9628,861,908
9629,860,909
9630,859,910
9631,861,911
9632,860,911
9633,858,910
9634,855,908
9635,852,906
9636,850,902
9637,847,900
9638,842,900
9639,841,906
9640,841,907
9641,841,910
9642,841,912
9643,841,914
9644,842,912
9645,839,912
9646,841,909
9647,838,907
9648,837,907
9649,835,906
9650,835,908
9651,835,908
9652,837,911
9653,837,912
9654,838,912
9655,840,914
9656,842,913
9657,840,912
9658,837,909
9659,836,911
9660,837,907
9661,837,905
9662,835,909
9663,838,909
9664,842,912
9665,844,915
9666,846,915
9667,849,917
9668,855,918
9669,857,918
9670,865,914
9671,878,911
9672,897,907
9673,920,903
9674,945,899
9675,974,893
9676,998,891
9677,1013,889
9678,1014,889
9679,1004,887
9680,978,883
9681,946,883
9682,916,887
9683,885,887
9684,855,895
9685,820,901
9686,790,912
9687,772,928
9688,771,948
9689,778,969
9690,789,992
9691,796,1003
9692,796,997
9693,793,988
9694,789,968
9695,788,949
9696,794,935
9697,800,923
9698,807,919
9699,814,916
9700,816,914
9701,819,913
9702,821,911
9703,822,913
9704,821,913
9705,822,912
9706,820,909
9707,817,908
9708,818,906
9709,817,905
9710,815,905
9711,815,907
9712,815,908
9713,819,907
9714,818,909
9715,819,911
9716,818,909
9717,818,908
9718,817,907
9719,817,904
9720,817,905
9721,817,905
9722,816,903
9723,816,904
9724,816,906
9725,816,907
9726,816,907
9727,818,908
9728,816,910
9729,813,905
9730,811,906
9731,813,904
9732,814,904
9733,813,902
9734,810,903
9735,808,903
9736,811,905
9737,810,905
9738,810,907
9739,809,907
9740,812,909
9741,812,902
9742,810,903
9743,808,899
9744,809,900
9745,806,898
9746,807,896
9747,805,898
9748,802,901
9749,801,901
9750,801,904
9751,806,902
9752,807,904
9753,806,901
9754,805,902
9755,802,900
9756,801,898
9757,800,898
9758,800,896
9759,800,896
9760,800,896
9761,803,899
9762,802,901
9763,804,903
9764,803,901
9765,802,897
9766,803,898
9767,801,895
9768,801,896
9769,802,892
9770,803,889
9771,803,892
9772,805,895
9773,808,896
9774,808,897
9775,813,899
9776,814,898
9777,815,895
9778,818,894
9779,818,892
9780,821,890
9781,824,890
9782,827,893
9783,832,892
9784,836,896
9785,842,896
9786,846,896
9787,851,898
9788,857,898
9789,859,899
9790,862,899
9791,864,897
9792,863,896
9793,864,899
9794,866,900
9795,865,903
9796,869,902
9797,872,906
9798,873,907
9799,876,908
9800,876,908
9801,877,911
9802,876,913
9803,874,908
9804,871,907
9805,872,907
9806,871,907
9807,869,906
9808,868,910
9809,869,912
9810,869,914
9811,870,915
9812,872,913
9813,871,915
9814,870,911
9815,868,908
9816,866,911
9817,866,909
9818,864,907
9819,864,910
9820,864,910
9821,864,914
9822,865,913
9823,867,913
9824,866,913
9825,865,914
9826,865,911
9827,865,911
9828,862,910
9829,860,911
9830,862,909
9831,861,910
9832,861,908
9833,864,908
9834,865,910
9835,867,910
9836,865,910
9837,865,909
9838,864,905
9839,865,908
9840,866,904
9841,864,905
9842,860,907
9843,860,904
9844,861,907
9845,861,909
9846,862,910
9847,866,910
9848,863,911
9849,864,913
9850,862,909
9851,860,908
9852,863,907
9853,861,905
9854,860,905
9855,859,907
9856,861,910
9857,862,910
9858,863,910
9859,866,911
9860,866,913
9861,864,913
9862,864,909
9863,862,909
9864,864,908
9865,863,906
9866,864,906
9867,863,910
9868,864,910
9869,867,908
9870,871,910
9871,874,911
9872,875,912
9873,877,913
9874,881,911
9875,881,909
9876,881,911
9877,880,908
9878,880,908
9879,883,908
9880,880,911
9881,884,913
9882,885,915
9883,888,916
9884,889,915
9885,891,913
9886,891,910
9887,889,911
9888,884,909
9889,881,910
9890,878,908
9891,876,910
9892,874,910
9893,872,909
9894,872,911
9895,872,912
9896,873,912
9897,876,910
9898,874,908
9899,870,904
9900,868,905
9901,864,903
9902,860,903
9903,857,907
9904,856,910
9905,856,913
9906,855,919
9907,857,918
9908,858,917
9909,857,915
9910,856,915
9911,855,910
9912,853,910
9913,854,911
9914,851,910
9915,854,911
9916,853,915
9917,856,911
9918,857,914
9919,860,916
9920,860,917
9921,860,915
9922,860,915
9923,861,913
9924,858,911
9925,857,912
9926,855,911
9927,856,914
9928,857,915
9929,857,917
9930,859,918
9931,861,920
9932,868,921
9933,873,918
9934,885,918
9935,900,916
9936,923,909
9937,952,904
9938,981,898
9939,1012,898
9940,1029,894
9941,1028,892
9942,1012,890
9943,982,893
9944,950,891
9945,915,894
9946,874,897
9947,837,905
9948,809,917
9949,795,932
9950,795,950
9951,804,972
9952,808,985
9953,812,992
9954,812,983
9955,815,969
9956,816,953
9957,819,936
9958,824,927
9959,829,919
9960,832,916
9961,834,913
9962,835,911
9963,836,911
9964,838,914
9965,838,915
9966,839,916
9967,840,918
9968,839,915
9969,840,915
9970,840,914
9971,840,913
9972,838,913
9973,837,910
9974,834,910
9975,834,910
9976,837,912
9977,837,914
9978,838,915
9979,837,916
9980,839,915
9981,839,913
9982,838,915
9983,835,911
9984,834,910
9985,835,907
9986,832,910
9987,832,907
9988,832,913
9989,832,914
9990,832,913
9991,834,915
9992,836,916
9993,834,915
9994,834,911
9995,831,912
9996,828,909
9997,827,910
9998,825,904
9999,827,905
10000,826,905
